source_ip,destination_ip,source_port,destination_port,protocol,bytes,is_anomaly
202.221.157.222,107.83.45.30,7816,12780,UDP,1407,0
179.65.136.202,249.148.152.99,18832,39391,UDP,330,1
19.6.92.149,215.128.250.104,6339,44089,TCP,897,0
222.99.95.158,201.104.80.92,55829,61532,TCP,227,0
233.229.100.206,43.7.126.89,37375,4289,TCP,1040,1
18.245.11.162,144.195.107.8,61673,5443,UDP,1275,1
191.43.95.204,209.159.246.75,33191,47423,TCP,446,0
204.113.124.201,62.186.114.182,65190,41361,TCP,729,1
145.135.61.225,66.162.181.162,34874,6273,TCP,937,0
121.151.63.32,9.19.23.39,36157,7311,TCP,1414,0
50.254.244.94,102.202.245.206,48385,24096,TCP,667,1
130.63.120.71,235.206.51.223,42997,33804,TCP,447,1
162.94.255.94,37.134.65.171,30778,36561,TCP,716,1
108.143.216.100,51.24.101.169,854,6467,TCP,1212,0
97.180.142.142,163.99.154.252,62597,48608,TCP,1109,1
96.206.197.35,241.206.110.201,53052,11205,UDP,211,1
211.131.143.158,71.234.138.50,15949,7306,UDP,260,1
249.84.227.169,225.199.184.196,36557,44051,TCP,464,1
21.39.105.51,240.179.190.135,53054,42995,TCP,899,1
130.220.227.191,87.37.241.221,9424,38744,UDP,16,0
28.254.123.40,169.109.252.129,13026,28164,TCP,1096,0
38.193.230.16,116.205.151.95,2587,9131,TCP,696,1
106.209.210.54,214.204.3.251,3767,60682,UDP,1411,0
128.48.248.96,243.203.81.116,249,38892,UDP,665,0
245.21.82.61,126.102.15.45,8146,61790,UDP,5,0
35.216.231.188,220.66.62.35,8908,4700,UDP,531,1
236.113.33.28,55.9.153.233,20000,27372,UDP,192,1
48.56.0.208,186.168.199.121,3098,60125,UDP,173,0
235.158.51.235,239.255.213.90,55002,8455,TCP,343,0
16.113.12.153,39.6.232.222,55935,55124,TCP,262,0
94.50.171.200,237.217.195.80,42127,2202,UDP,1270,0
255.249.33.58,214.117.4.46,12251,34258,UDP,235,0
134.6.131.7,87.34.210.242,39683,28323,UDP,622,1
29.221.172.186,145.249.229.172,61716,18882,TCP,459,0
205.49.97.64,154.240.254.3,43072,56479,UDP,1036,1
52.86.90.39,84.152.99.185,6047,11969,TCP,1138,1
147.179.233.180,163.153.5.22,50412,30459,TCP,611,0
111.81.249.241,230.121.29.141,37545,58675,UDP,1434,0
185.134.104.67,192.82.70.81,40392,16644,TCP,632,0
102.101.202.102,149.122.124.151,40039,50383,TCP,901,1
41.115.19.245,200.77.145.80,33538,13761,TCP,1411,1
28.132.206.3,110.87.248.30,901,16194,TCP,302,1
51.39.249.230,188.208.248.180,48580,15673,TCP,76,0
234.243.85.189,11.194.158.249,48577,31503,UDP,598,1
179.8.43.22,157.109.115.234,46071,48588,TCP,1170,0
92.105.111.222,0.69.228.22,3600,824,TCP,1000,1
34.112.109.134,43.194.72.74,1455,49849,TCP,185,1
243.213.118.123,62.155.87.83,48254,7833,TCP,1307,0
164.203.116.220,84.191.252.60,52116,38068,UDP,1026,0
145.211.75.216,187.100.29.241,50212,8216,UDP,374,0
32.6.10.156,12.193.31.234,49645,13815,TCP,610,0
117.106.221.251,140.79.88.157,27442,40796,UDP,350,1
97.210.53.252,203.37.65.119,3677,17299,TCP,1128,0
180.168.226.128,194.221.149.189,9977,5716,TCP,842,0
71.63.165.105,254.102.161.89,33313,15603,TCP,796,1
72.91.18.83,217.46.65.213,9124,20786,TCP,1026,1
216.0.14.231,250.177.176.227,54126,52259,UDP,550,0
39.241.249.209,214.200.62.29,18878,64955,UDP,1420,0
190.203.197.27,187.140.190.46,62157,22832,TCP,416,0
83.35.206.91,50.92.180.213,65100,58931,UDP,143,1
83.12.94.8,151.75.214.176,17298,13225,UDP,1171,1
125.119.25.172,73.72.113.206,6228,20464,UDP,1057,0
233.61.8.234,142.163.164.177,44818,13910,TCP,826,1
108.241.135.147,220.116.144.2,51823,3754,TCP,1322,0
139.251.38.140,167.252.84.130,56069,45768,TCP,576,0
99.247.20.14,98.12.158.1,33463,55878,UDP,1053,1
67.183.1.58,189.165.233.184,33660,11581,TCP,1232,0
135.185.59.250,150.51.246.150,21318,47971,TCP,415,0
175.198.63.20,0.121.38.62,45260,40750,UDP,901,0
139.215.62.176,235.247.164.177,28507,41504,TCP,286,1
110.205.243.25,234.110.220.115,18632,49542,TCP,42,0
143.147.201.34,210.248.109.140,3326,13611,TCP,114,1
8.71.29.183,93.205.52.140,19495,13697,UDP,765,1
43.2.160.43,99.93.79.105,50949,751,UDP,930,0
33.227.3.251,87.180.128.167,7761,40424,TCP,81,1
200.118.51.63,122.176.79.137,52652,32162,TCP,1354,1
31.252.208.90,26.107.15.107,56780,36937,TCP,1185,1
26.125.186.215,72.120.108.140,61629,31894,TCP,570,0
175.146.146.114,10.85.97.2,57061,3207,TCP,1300,1
180.228.228.5,132.193.153.213,17120,16755,UDP,1460,0
102.100.69.241,126.182.20.108,42730,24013,TCP,785,1
235.55.113.245,149.155.21.19,27464,45983,UDP,1103,1
121.178.150.97,25.13.104.72,9718,3519,UDP,511,0
99.207.65.102,234.132.98.102,38022,41798,TCP,1473,1
46.24.180.46,238.190.175.232,26585,28013,UDP,126,0
240.51.62.100,81.51.194.108,34549,51508,UDP,371,1
172.220.74.135,3.194.235.62,12875,42555,TCP,463,0
161.241.11.57,133.210.75.220,5069,17567,UDP,132,0
115.110.240.208,242.166.183.202,63781,51648,UDP,1123,1
226.101.218.245,155.178.222.3,11375,22645,UDP,959,1
96.134.242.95,236.255.175.88,23399,16655,UDP,613,0
232.139.188.66,31.47.136.167,48698,50487,TCP,889,1
92.164.50.66,128.97.34.8,63632,3625,TCP,1117,1
170.35.93.248,235.115.66.78,22685,31373,TCP,971,1
86.86.200.48,240.18.217.214,23501,6968,TCP,498,0
165.65.90.144,219.105.221.109,242,14852,TCP,1248,0
198.230.41.19,102.230.145.119,46048,37772,UDP,1393,0
137.180.58.242,131.90.196.154,35646,10674,TCP,261,1
253.26.97.79,85.67.126.99,41388,39154,TCP,518,1
190.148.190.67,191.63.123.51,51100,48632,TCP,1206,1
166.90.153.229,209.201.87.178,51497,9155,UDP,361,0
150.15.14.129,150.154.48.154,13348,19554,UDP,599,1
80.29.243.31,105.237.140.164,14181,17183,UDP,1030,0
9.209.121.78,56.138.103.186,61413,3124,TCP,905,1
189.171.25.192,240.188.40.101,7331,37932,TCP,10,1
77.167.73.222,71.41.122.225,2366,25333,UDP,625,0
180.107.132.203,5.240.23.172,10289,15212,UDP,1386,0
176.116.173.58,182.47.95.139,10647,46849,UDP,139,1
44.113.175.112,49.97.222.108,7859,29395,UDP,378,1
189.12.59.189,169.205.91.184,25980,60659,UDP,1004,1
70.239.107.172,156.72.220.204,24900,31431,UDP,520,0
218.112.76.101,226.249.215.150,4125,2038,TCP,576,1
157.109.124.123,2.227.204.184,593,60711,TCP,1281,0
168.43.245.3,188.51.104.61,62076,10419,TCP,509,1
135.242.115.157,203.180.74.35,43846,49878,UDP,178,0
186.69.175.218,135.129.253.253,12207,42191,UDP,294,1
42.70.51.226,240.218.134.179,2384,6217,UDP,1459,1
135.85.57.191,82.74.151.11,54,58526,TCP,1366,1
225.225.111.85,205.166.44.65,5451,28134,TCP,820,0
32.178.197.212,148.56.83.212,11369,56228,TCP,513,0
176.60.6.7,248.81.170.12,13402,34499,TCP,867,1
94.18.130.161,108.208.64.223,15966,7981,TCP,1005,0
128.43.234.175,32.204.242.6,38013,60355,UDP,1116,0
243.177.250.61,218.180.31.71,27887,40140,TCP,524,0
199.233.5.180,17.75.218.213,10262,36894,UDP,806,0
25.23.165.145,174.98.39.228,21417,53665,UDP,1380,0
196.214.154.234,6.179.55.166,41123,57855,TCP,362,0
242.64.105.30,67.64.3.30,29366,14477,TCP,1185,0
189.85.192.249,8.143.204.134,17870,27815,UDP,580,0
235.146.64.164,20.96.116.249,26508,46622,UDP,888,0
255.223.228.56,254.219.166.21,10461,41234,TCP,170,0
68.100.178.166,111.245.2.221,12661,41242,UDP,403,1
97.243.181.128,4.165.61.219,9313,51898,TCP,1034,0
57.36.39.168,147.46.117.180,47491,54793,UDP,40,0
84.125.99.174,72.154.162.21,5066,8773,TCP,1486,1
41.14.64.95,111.184.230.32,802,10044,TCP,83,0
174.62.81.163,254.146.252.251,49482,56509,TCP,118,0
198.176.114.60,88.27.201.152,4094,20742,TCP,848,0
205.255.92.19,152.129.212.32,52463,728,TCP,507,1
95.81.64.104,171.69.88.218,34875,21423,TCP,848,1
54.195.141.217,140.110.123.90,43369,57483,TCP,1143,0
88.214.247.188,23.200.102.223,20327,2545,TCP,561,0
212.125.136.199,176.248.15.34,18403,38897,TCP,1249,1
133.44.170.22,164.131.8.13,50056,52562,UDP,1324,1
28.23.59.155,1.97.255.103,55491,38931,UDP,1246,0
179.43.170.100,87.80.65.46,2552,45393,UDP,43,0
104.126.62.102,158.43.169.207,1150,19544,UDP,1224,0
220.93.26.118,199.252.54.56,38312,13951,UDP,167,0
69.5.56.105,207.76.14.146,24180,2516,UDP,946,1
180.135.37.130,254.15.141.74,6160,56877,UDP,109,1
102.90.203.11,206.49.118.216,39048,54519,UDP,627,0
209.50.35.163,145.145.97.132,35758,34384,UDP,1381,0
46.214.242.134,30.232.190.236,7306,3692,TCP,50,1
42.184.177.161,173.6.73.88,3389,49641,TCP,1225,0
215.220.157.200,161.3.143.119,17949,56085,UDP,1145,0
122.118.208.239,148.213.48.185,37988,7219,TCP,1193,1
108.228.154.135,139.78.167.35,30376,7633,TCP,1484,0
43.17.4.179,107.42.109.198,55824,41364,UDP,414,0
17.187.79.83,128.12.208.33,20817,59631,UDP,232,0
184.181.143.73,184.204.219.54,50514,15507,TCP,626,1
178.227.168.62,194.239.130.210,51876,26170,TCP,806,1
14.255.175.150,18.48.118.240,54387,4392,TCP,1374,1
225.42.186.158,124.67.185.107,13827,7391,UDP,1016,0
172.10.169.125,182.83.178.16,26141,64902,UDP,1368,1
150.2.108.111,23.129.246.67,51005,13386,UDP,901,0
108.13.85.111,35.112.242.255,4042,51447,TCP,694,1
25.220.125.35,229.28.207.95,60469,60640,UDP,921,1
159.34.58.89,58.154.171.113,58314,34990,TCP,162,0
167.7.160.52,159.122.88.104,28250,55164,UDP,1441,1
156.70.159.152,93.203.194.208,49207,14109,TCP,406,1
229.71.194.251,45.66.222.174,40790,52445,UDP,142,1
93.83.54.105,234.180.31.110,63933,51948,UDP,1467,1
51.211.96.192,23.125.27.119,22319,14722,TCP,1484,0
75.117.103.157,27.127.189.106,17125,8798,UDP,1087,1
197.46.137.153,185.83.159.159,24901,46091,UDP,655,1
167.186.19.18,250.193.158.83,53262,9760,TCP,857,1
119.105.226.126,202.125.175.122,10692,15821,TCP,509,0
41.42.188.34,193.144.162.115,47865,29228,UDP,340,0
34.106.40.203,62.208.96.118,55845,35145,UDP,904,1
186.90.22.113,85.72.102.35,60151,10470,UDP,596,1
194.152.87.224,101.31.79.37,65292,14713,UDP,134,1
98.179.163.152,205.93.166.109,4742,21731,TCP,475,1
157.52.106.19,4.39.103.234,24090,48923,UDP,1040,0
9.25.150.62,237.138.23.25,6283,44127,UDP,298,1
112.132.97.181,79.186.16.168,52612,53990,TCP,202,1
131.23.217.205,169.191.1.243,9516,2111,UDP,602,1
155.240.234.128,135.9.206.115,44560,59833,TCP,944,1
138.187.12.92,103.132.89.247,31438,52874,UDP,858,1
112.24.195.2,75.201.101.212,52395,44654,UDP,486,1
97.173.204.133,195.113.98.246,8695,60451,TCP,285,0
245.49.73.69,11.50.178.66,4773,60522,TCP,64,0
9.200.165.28,198.65.81.64,3368,33788,TCP,176,0
138.16.231.70,248.145.172.26,6300,5499,UDP,51,1
127.188.100.145,135.215.50.173,9305,41938,UDP,255,1
63.1.215.12,84.135.35.98,35427,59893,UDP,1453,1
44.25.94.72,244.246.229.38,28015,49290,TCP,355,0
221.164.101.30,250.18.43.96,44136,12372,TCP,516,1
41.3.249.23,170.12.134.130,13966,57489,UDP,765,1
152.221.250.13,111.183.177.174,14737,49079,UDP,444,1
86.42.50.80,214.3.166.233,2154,4190,TCP,1322,0
93.80.42.227,233.177.179.199,36166,40163,UDP,1395,1
211.110.74.225,144.7.78.89,39824,50795,UDP,336,1
3.240.217.57,224.192.1.63,60465,31732,TCP,1253,1
129.208.4.233,28.222.58.14,1236,2387,TCP,876,0
120.23.155.136,74.192.94.126,42077,7184,TCP,481,0
112.225.87.229,166.88.229.100,15844,55068,TCP,1056,0
221.227.194.47,43.173.64.16,40872,6286,TCP,9,0
78.209.147.188,119.73.145.195,15491,55980,TCP,19,1
62.251.2.39,70.253.215.53,49330,55157,UDP,908,0
178.187.79.148,224.101.88.90,25700,499,TCP,860,1
102.202.2.53,21.146.128.207,54622,15942,UDP,679,1
207.220.46.27,144.0.48.211,27472,63640,TCP,1420,0
218.253.198.237,172.93.156.245,42992,58326,UDP,1083,0
43.90.168.6,20.24.253.217,46814,22392,UDP,833,0
92.253.208.120,243.201.198.44,8885,24575,UDP,1279,1
65.216.195.79,78.205.72.85,26434,25006,TCP,1103,0
21.226.151.145,117.104.211.169,37643,10493,UDP,122,1
45.47.20.7,201.58.95.71,30659,26910,TCP,1198,0
40.155.59.77,108.242.9.121,16423,13927,UDP,1003,0
67.242.168.25,44.19.156.91,29256,4913,TCP,1364,1
107.192.17.120,107.95.232.11,48524,27651,TCP,207,0
232.62.151.156,41.72.7.133,47725,22825,TCP,396,1
50.95.161.80,197.152.48.170,53544,36,TCP,872,0
136.102.253.106,90.212.15.146,29180,20114,UDP,445,0
15.115.107.182,83.154.223.165,45328,62289,UDP,1323,1
103.102.229.216,244.214.91.134,34921,13026,UDP,349,0
205.6.4.125,43.126.18.122,4838,49759,TCP,462,0
60.110.67.195,81.74.34.114,31925,43672,TCP,497,1
38.152.155.127,77.238.28.74,53692,45618,TCP,1468,1
79.245.219.138,132.53.149.202,61606,56387,UDP,1469,1
230.79.198.27,9.97.25.39,5830,46897,UDP,381,1
172.174.221.176,142.169.94.76,3740,13672,UDP,1270,1
207.206.157.109,217.219.150.244,39425,38843,UDP,409,0
78.154.69.45,222.239.100.28,22718,37370,UDP,610,1
207.233.28.165,243.127.231.197,31737,52677,UDP,86,0
23.121.194.76,118.12.244.202,13941,34407,TCP,605,1
33.192.38.58,176.130.175.53,51605,52670,UDP,1145,0
175.12.241.210,51.39.252.175,35778,37820,TCP,932,0
226.49.3.200,63.35.186.45,16080,55996,TCP,118,0
202.231.109.248,0.150.126.107,9005,35946,TCP,1445,1
67.179.66.80,3.190.156.171,40637,16749,UDP,317,0
133.225.27.85,38.161.181.110,29717,55425,TCP,370,0
21.223.28.114,64.197.19.248,58703,33758,UDP,1059,1
252.174.21.205,185.174.169.37,48713,31714,UDP,446,1
241.123.190.77,140.223.150.90,19942,6786,UDP,67,1
118.75.249.228,80.103.254.131,39794,29071,UDP,109,1
249.141.21.125,194.234.33.55,5052,44387,TCP,794,0
246.128.64.245,70.86.102.116,41086,55865,TCP,711,1
112.137.222.136,224.246.134.197,12352,24258,UDP,1467,1
31.229.177.20,29.20.18.80,22565,6019,UDP,548,1
60.106.200.84,100.167.232.246,1634,12070,TCP,210,1
4.24.12.143,225.16.238.11,56831,21731,TCP,1072,0
152.152.136.105,41.131.69.161,31536,46154,UDP,1403,1
19.239.68.30,27.135.68.239,25593,12909,TCP,13,0
175.146.246.49,203.168.183.46,25553,51506,TCP,1209,1
217.223.193.235,22.130.50.116,47307,33519,UDP,625,1
27.14.61.255,124.237.218.98,43907,24084,UDP,460,1
197.232.112.34,214.5.121.222,30171,46987,TCP,197,1
49.225.170.202,137.73.7.196,53500,36602,TCP,1410,0
29.108.105.65,147.171.210.70,36903,52259,UDP,202,0
28.156.116.241,122.124.208.39,22685,15067,TCP,1108,0
210.204.110.213,121.138.48.98,46641,33187,UDP,641,0
232.1.213.172,47.126.35.232,3949,49000,UDP,1421,0
239.131.33.209,53.166.193.24,49497,17692,TCP,211,0
84.163.66.103,229.2.188.224,23119,50674,UDP,203,0
69.185.51.69,71.246.126.108,53872,44538,TCP,249,1
254.7.7.107,175.6.88.90,37032,5830,TCP,466,0
96.130.82.69,8.239.65.38,44587,33202,UDP,151,1
67.254.45.27,58.55.213.178,43003,29904,UDP,1110,1
93.223.181.91,159.42.239.191,51652,59237,UDP,1405,1
19.182.18.156,146.19.225.87,53696,2649,TCP,432,0
198.89.182.236,21.135.16.239,36624,19625,UDP,83,0
143.76.207.32,108.74.117.21,4343,43568,TCP,41,0
215.150.195.85,208.203.89.204,11742,40510,UDP,953,1
29.128.115.198,223.52.13.156,51036,16859,TCP,290,1
114.195.80.180,214.8.236.183,16828,33817,TCP,1319,0
155.245.130.56,169.20.174.24,48308,63797,UDP,1029,0
26.193.134.241,239.165.57.193,41179,42815,UDP,1175,1
162.230.149.27,18.93.6.165,47720,33486,TCP,87,1
112.97.21.215,116.21.175.35,35925,31999,TCP,67,0
232.119.50.219,93.159.167.180,15443,39704,UDP,28,0
87.138.238.145,26.159.52.243,47830,9267,TCP,1006,1
77.88.123.194,150.176.115.26,15841,56876,UDP,431,0
179.40.245.171,175.107.104.6,52708,1075,UDP,873,0
185.48.222.121,173.92.43.194,63648,19,TCP,1430,1
4.117.197.1,215.241.35.169,56777,45942,TCP,1227,1
138.133.80.112,210.174.30.52,11776,42020,UDP,148,0
102.221.183.211,32.180.184.210,50526,33520,UDP,1368,0
150.247.41.3,117.47.44.85,2062,28085,UDP,400,1
230.134.40.21,100.64.78.1,30063,60385,UDP,456,1
93.161.48.116,30.212.245.91,65160,48320,UDP,360,0
54.255.103.95,206.150.203.88,36291,775,UDP,847,0
117.177.11.8,25.207.32.146,35285,46619,UDP,390,0
105.40.246.128,176.78.100.54,37507,29660,UDP,262,0
39.176.231.4,8.141.251.41,54246,559,TCP,1068,1
127.225.75.151,33.241.212.232,11519,8996,TCP,485,1
47.249.64.105,164.26.141.162,60334,9431,UDP,631,0
112.245.119.178,211.138.2.144,36475,65344,TCP,1113,1
78.68.243.30,73.77.180.34,56662,38342,TCP,242,0
175.187.211.254,128.226.38.75,32972,44788,UDP,776,0
216.73.244.159,235.108.228.153,50792,26535,TCP,439,1
84.24.242.94,253.205.245.114,706,19483,UDP,1305,0
229.19.157.133,190.79.204.17,27896,21834,TCP,677,1
58.217.184.116,178.50.202.156,1266,61128,UDP,69,1
181.155.51.74,224.47.72.35,33830,14559,UDP,154,1
68.2.82.250,213.194.1.49,61071,33672,UDP,1461,1
164.210.207.194,91.228.81.218,18609,39628,TCP,1224,1
225.241.26.194,23.67.42.244,2076,36145,TCP,459,0
184.205.139.145,134.206.101.213,15641,11257,TCP,476,0
91.111.90.213,13.70.221.56,54190,33695,UDP,482,0
45.158.145.73,235.84.163.47,42757,40495,UDP,621,1
166.167.32.66,83.186.29.143,44518,13176,TCP,343,0
55.66.212.8,54.94.99.206,12813,45886,TCP,737,1
137.208.160.237,83.20.126.192,22690,39347,TCP,1280,0
186.121.150.152,205.92.96.223,13782,989,UDP,588,1
74.235.76.157,117.170.0.150,28,28806,UDP,81,1
220.223.55.61,27.20.154.181,49318,56085,UDP,459,1
77.66.134.109,146.204.20.198,53126,28322,TCP,578,1
93.2.181.78,35.40.119.76,54242,37714,UDP,1009,0
100.206.126.180,98.222.172.122,37450,9620,TCP,1002,0
20.199.137.38,137.21.44.112,53390,13154,TCP,35,1
59.254.55.15,150.118.237.131,48050,46089,UDP,658,1
147.59.42.85,133.248.61.145,27507,29489,UDP,170,0
205.135.9.162,122.32.83.111,32744,441,TCP,987,1
24.239.34.107,110.129.57.222,30563,11435,TCP,400,0
214.165.14.208,216.24.116.130,54885,30315,UDP,349,1
255.250.243.31,139.106.98.203,9007,44523,TCP,1226,0
248.237.64.60,65.114.215.81,4242,65495,TCP,661,0
243.166.185.220,244.255.209.201,60236,61947,UDP,253,1
104.20.236.213,246.127.99.239,28054,62495,TCP,1453,1
127.56.184.31,238.14.175.179,6496,50636,UDP,1497,1
133.0.132.209,131.3.254.29,19177,44880,TCP,789,1
139.220.61.156,209.157.59.202,47359,37422,UDP,158,0
118.130.10.104,24.168.215.12,39999,25495,TCP,1500,0
82.127.177.246,205.162.76.123,25108,55448,UDP,1084,1
146.75.162.29,142.122.227.110,32583,17816,TCP,107,0
197.185.197.242,7.144.166.120,13098,7391,TCP,1047,0
21.145.175.74,121.61.164.163,51572,15346,UDP,387,0
90.99.151.5,72.73.247.59,57189,46163,TCP,1463,0
60.162.141.99,182.218.93.212,41501,46814,TCP,1390,1
77.87.206.126,233.5.203.203,2259,26111,UDP,1347,0
0.192.100.155,151.142.148.32,164,45200,TCP,396,1
96.215.155.223,72.94.66.227,34171,46116,TCP,972,0
124.185.29.108,153.5.247.97,11930,747,UDP,386,1
232.107.185.80,188.218.97.6,4481,44033,TCP,594,1
100.165.225.7,159.112.127.173,4449,22439,TCP,219,1
245.139.115.93,233.239.250.152,46714,22650,UDP,635,1
158.140.163.34,164.193.127.127,57273,61115,TCP,543,1
220.151.40.192,17.17.109.142,48529,40149,UDP,654,1
92.194.232.111,81.166.157.133,63833,9318,UDP,735,0
195.161.142.118,132.58.161.90,46399,2610,UDP,1142,1
205.160.79.91,245.3.213.11,50344,60305,TCP,1019,1
119.207.40.209,146.193.166.103,7150,59220,UDP,882,1
83.12.115.87,2.105.58.176,15774,26067,TCP,33,1
210.102.166.139,154.63.36.57,63377,30256,UDP,859,1
78.68.12.81,143.222.213.72,41399,5245,TCP,676,1
150.132.175.114,93.148.77.199,31060,28421,UDP,1489,1
215.3.12.60,174.94.247.97,54987,63006,TCP,111,1
155.51.49.226,185.79.185.145,17461,17856,UDP,822,1
144.41.128.125,209.239.159.93,39846,16336,TCP,1172,1
60.151.179.154,174.109.199.253,48408,57857,TCP,1066,1
168.94.169.64,185.166.226.76,3460,19420,TCP,1107,1
117.53.11.157,13.75.62.12,46905,37729,UDP,443,1
66.195.251.226,242.109.128.36,28406,1879,TCP,333,0
49.84.122.56,254.226.112.90,43528,49560,TCP,1428,0
189.189.222.170,246.220.4.46,26572,17470,UDP,33,1
72.134.92.144,220.10.133.92,21256,1088,UDP,719,1
233.134.42.18,182.175.179.65,42307,10349,UDP,75,1
217.198.44.133,12.177.201.232,17872,9975,TCP,1462,0
212.79.142.77,182.179.128.254,23961,43382,TCP,1327,1
48.38.150.99,115.240.62.245,47292,47225,UDP,1293,0
165.61.1.176,93.11.105.171,15290,24876,UDP,1345,1
246.151.52.187,216.107.152.241,10948,46334,TCP,1295,1
193.113.229.118,56.98.57.187,52373,1641,TCP,279,0
192.80.194.88,83.250.179.114,6229,35635,UDP,544,1
39.139.111.43,34.143.156.53,41579,21374,UDP,693,1
125.121.0.139,247.35.153.47,5694,55236,UDP,843,1
218.74.168.238,69.209.124.205,26776,38259,TCP,598,0
30.50.91.65,113.120.53.209,19556,34805,UDP,1493,0
206.128.220.31,55.188.117.211,55656,56140,TCP,194,1
99.182.211.174,99.220.168.79,17002,16170,TCP,587,1
117.177.176.45,128.48.63.177,23647,64257,UDP,700,1
224.94.47.117,5.220.98.182,56995,8683,UDP,369,1
163.96.47.5,212.176.152.180,55836,65181,TCP,525,0
112.184.116.136,167.195.40.194,44519,4797,UDP,486,0
166.127.253.220,183.203.198.24,24173,47709,TCP,901,1
255.249.85.117,9.132.140.116,1284,20335,UDP,165,1
199.23.122.29,137.108.81.148,16600,27952,TCP,914,1
194.240.238.191,46.139.130.136,16184,4341,TCP,662,0
62.243.114.96,196.16.236.84,21312,46096,TCP,386,0
7.76.141.43,241.236.141.144,61185,60891,UDP,1409,1
245.18.193.94,15.5.93.247,62462,30367,UDP,1195,0
205.127.87.151,53.123.167.184,10936,56090,TCP,281,0
84.29.2.99,118.177.174.195,11850,40941,UDP,958,0
42.39.184.227,176.204.161.10,10813,53400,UDP,1412,0
174.120.249.149,187.240.56.111,9076,20110,TCP,855,0
235.32.138.196,194.32.32.229,41136,57872,UDP,1223,1
98.214.168.171,235.213.156.49,31822,267,UDP,447,0
44.52.184.193,244.69.233.200,19825,28102,UDP,1481,0
192.117.10.126,86.173.54.223,51568,33979,UDP,923,0
109.34.122.210,114.166.49.228,55476,59614,UDP,139,1
120.200.56.42,150.190.170.0,36105,18230,TCP,783,1
117.221.2.241,38.116.125.63,23973,42641,UDP,1496,1
240.56.123.176,107.176.156.44,63390,55884,UDP,174,1
251.253.160.216,140.239.193.7,17264,35907,UDP,1327,1
31.77.6.136,26.90.104.12,29675,21604,UDP,1007,0
183.53.181.157,13.180.171.241,20158,61185,TCP,82,1
47.10.248.201,255.111.3.146,54207,53128,UDP,317,0
180.207.249.156,130.172.22.101,1108,2094,UDP,968,1
211.240.72.229,42.156.168.102,44123,23684,TCP,851,1
72.121.191.133,106.244.3.157,28898,28622,UDP,1490,0
124.91.90.228,206.177.13.122,17287,51295,UDP,616,1
176.189.179.86,161.153.210.236,64452,6420,UDP,124,0
16.128.102.48,169.201.136.90,38762,24282,UDP,836,0
